-100027.54797199999
-100777.51897399998
-101821.876508
-100015.09324399999
-98921.180138
-98489.78908999999
-97615.79790599999
-98552.69182
-105047.91481799999
-102378.29177400001
-102318.633978
-97597.82557799999
-97103.06990999999
-100734.99165399998
-100720.99325199999
-100452.804034
-100564.56720199999
-96032.828144
-100346.903316
-99738.98208999999
-98433.538412
-100238.60286
-99176.73321599998
-98762.92241199999
-99603.90329999998
-94339.34378
-93753.23588400001
-93263.27425799999
-96153.15069799998
-92450.88666
-97923.90403399999
-95012.406126
-92730.97090399999
-92283.192584
-95454.76382200001
-97190.33451599999
-92842.27636199999
-94171.208296
-101209.62480199999
-99114.06665599998
-97106.58319999998
-99066.887414
-100212.37879399997
-100424.91591
-100430.27049
-94992.27984399998
-103774.501644
-101200.96008
-99945.672222
-98121.91648599997
-96617.292046
-93892.582872
-96048.60764399999
-95305.71087399998
-94914.54187599999
-96693.47087399999
-95589.816278
-93878.403058
-92544.730168
-91819.547402
-92817.16752
-93028.74031000001
-92488.63707599998
-93530.155972
-91596.607938
-90982.61985999999
-94507.08174599998
-91894.64778999999
-91003.63480999999
-90860.70597999998
-90371.484214
-89860.76638000002
